min_t,max_t,min_f,max_f,label,min_y,min_x,max_y,max_x,shp_001,shp_002,shp_003,shp_004,shp_005,shp_006,shp_007,shp_008,shp_009,shp_010,shp_011,shp_012,shp_013,shp_014,shp_015,shp_016,fname
36.0,39.0,2500.0,5500.0,0,53,1687,117,1828,0.1559142239966545,0.18862228556407462,0.09488001082741065,0.09632150071501881,0.08352825494186496,0.0902784202508076,0.08960315553370632,0.07920683705947329,0.056518848982697566,0.05326041790453744,0.1274965266301612,0.10279462042827636,0.06459414051489389,0.05591092045538886,0.1575868837833378,0.13129026488830917,RUG06_20190803_170000.wav
39.0,42.0,2500.0,5500.0,0,53,1828,117,1968,0.2045483088884644,0.22582877222561423,0.10722380230384,0.10906131161442013,0.19869400183900723,0.16377098451938088,0.11684271871184658,0.09770172745899704,0.2995969203536861,0.243599566192579,0.15090827895965075,0.12427729432146872,0.2631959541502802,0.2647456172932178,0.1530450713414477,0.12468254978564448,RUG06_20190803_170000.wav
42.0,45.0,2500.0,5500.0,1.0,53,1968,117,2109,0.25794569099985404,0.2656717233102102,0.12137318501519805,0.11582457345930379,0.3049719303803544,0.24637293128021634,0.1442900689959146,0.11720546313558465,0.4650510617203746,0.37844785570965367,0.1995854889803716,0.13801769631938407,0.40385962280515,0.36706560088968126,0.32190532192054455,0.2555994164804063,RUG06_20190803_170000.wav
45.0,48.0,2500.0,5500.0,1.0,53,2109,117,2249,0.2809485896069036,0.29071916905622314,0.11261816877423826,0.11203359943339158,0.3001183728795203,0.26085095370294775,0.12849114352627733,0.0996166478405797,0.35731151541579015,0.31122635792120174,0.2213978971613261,0.15017462135265988,0.2836958943942935,0.2894808092015363,0.470017440499656,0.35339641214640144,RUG06_20190803_170000.wav
48.0,51.0,2500.0,5500.0,1.0,53,2249,117,2390,0.2558968934340518,0.26564286623263916,0.10743178630800916,0.10553610896879123,0.27040307316311923,0.2339640919694449,0.12858474146385707,0.09720268852752376,0.33349895902959054,0.29150847547886066,0.23605367396354157,0.1605864394236282,0.293738730929291,0.24575112001395677,0.5152628714231312,0.36233667924042456,RUG06_20190803_170000.wav
51.0,54.0,2500.0,5500.0,1.0,53,2390,117,2531,0.26463244810474973,0.2701759411293666,0.11517786893806144,0.1118365751112664,0.2796057893889462,0.23942570237744334,0.1411408350748723,0.10706930568161137,0.3449846169468189,0.3090503104046188,0.24657956838678913,0.17299720954210232,0.29940617350058985,0.2537378839909466,0.49972433594726307,0.36429402170225006,RUG06_20190803_170000.wav
54.0,57.0,2500.0,5500.0,1.0,53,2531,117,2671,0.2362410476461108,0.2517789869268784,0.10413712197892334,0.10295509106761871,0.21331209918539898,0.189605271733359,0.1284904562096817,0.09232413534713343,0.24611434057711767,0.22010517937905083,0.22941633561529018,0.16190009934169985,0.25418051850543255,0.20583361600882902,0.4434582666594231,0.3330398688984687,RUG06_20190803_170000.wav
57.0,59.95733333333333,2500.0,5500.0,0,53,2671,117,2810,0.15872526898538447,0.1951177719085201,0.09725387855611152,0.09791687914006054,0.07227329667034624,0.07832163674472048,0.10544012921162385,0.08705396236279607,0.05181063493229328,0.04541606585723761,0.16772259839640838,0.13569384396778447,0.053390526540295975,0.044474004060030534,0.20593219926624742,0.17443584626788228,RUG06_20190803_170000.wav
0.010666666666666666,3.0,2500.0,5500.0,1,53,0,117,140,0.10594114933802304,0.12439452361416724,0.06253606271487357,0.06226226194665687,0.05290942094891708,0.04839433099012325,0.05821931125886715,0.04586926245806087,0.05937517254753646,0.04961662163408539,0.08736476385626453,0.05440891187742327,0.03953131876942611,0.043728469714564316,0.1633923745106748,0.12578572346294248,RUG03_20190805_200000.wav
3.0,6.0,2500.0,5500.0,1,53,140,117,281,0.10180092550645227,0.11976726951080291,0.06596846345006972,0.06579365093916022,0.048556950808909795,0.04779809536724417,0.05864165133231089,0.047790901147176316,0.04191720499187598,0.03762319796586912,0.08151813008338576,0.05143139650803457,0.038973318226878516,0.03361751380287095,0.16006718085721103,0.11745115374828538,RUG03_20190805_200000.wav
6.0,9.0,2500.0,5500.0,1,53,281,117,421,0.10161572748749974,0.12021858148108179,0.06614289692388114,0.06750764442582854,0.04651846252298708,0.04753430227100887,0.05813059549116271,0.04795171270546401,0.0420903644710638,0.03696371489054171,0.08172674124046102,0.05251708634366699,0.032472649335209866,0.031161869279387345,0.15756122918486673,0.11294051165485466,RUG03_20190805_200000.wav
9.0,12.0,2500.0,5500.0,1,53,421,117,562,0.10075152450865024,0.12091804747099395,0.06626473925650116,0.06653614414800478,0.04513714728900618,0.046042864353717045,0.059378386048179924,0.04768347099189414,0.0368057528208876,0.03266929352790158,0.07907177612858236,0.04924573836968688,0.03410799253851027,0.030333802209893387,0.146295182011453,0.09903729028879103,RUG03_20190805_200000.wav
12.0,15.0,2500.0,5500.0,0,53,562,117,703,0.09732971535846643,0.11660004737930192,0.06348866823954308,0.06554261590109237,0.04440502784922915,0.047780583396113796,0.050152902230906335,0.04187116450133092,0.026455021828246387,0.024314859225425964,0.05997092343889842,0.03880296323965826,0.01761013193379543,0.01657701770720441,0.09499531608254068,0.06462569840470771,RUG03_20190805_200000.wav
15.0,18.0,2500.0,5500.0,0,53,703,117,843,0.10069202209171418,0.12032308121346444,0.0649122338264808,0.06606837032046738,0.04265761026112371,0.046122708926941036,0.05216459614169356,0.04444879308775507,0.02715605785205894,0.02625520199779873,0.06578464413818687,0.042384242254689,0.015996942716216954,0.018971880789793196,0.0940770893192642,0.07233772472692498,RUG03_20190805_200000.wav
18.0,21.0,2500.0,5500.0,1,53,843,117,984,0.10351061086087757,0.12246554341554097,0.06642252430844219,0.06662252676956719,0.051150152649077935,0.05471274776457512,0.057588949966749466,0.046890854444572194,0.032936853342075516,0.03148505511314277,0.07974913675468438,0.054367113914813185,0.030777258970481346,0.026627854834296555,0.11871172583131165,0.09434102772408232,RUG03_20190805_200000.wav
21.0,24.0,2500.0,5500.0,1,53,984,117,1124,0.12487631496660474,0.13586026858625258,0.06863263714255165,0.06797078054046668,0.06815211411586132,0.06727913252820208,0.06979489771198889,0.0549541852181016,0.050087636907033134,0.044420927971097916,0.09729901243893754,0.06608944649649251,0.05150888427926141,0.04271083197358198,0.15903166866208548,0.11435847285459891,RUG03_20190805_200000.wav
24.0,27.0,2500.0,5500.0,1,53,1124,117,1265,0.1531115793532053,0.16244811963591227,0.07498785100743983,0.07244210691491747,0.07305390817603738,0.06971422792061052,0.07462184718787966,0.05886255310689034,0.05628154651384759,0.051848119456647225,0.09720929171882449,0.0667203458516059,0.052816599863823636,0.04510691821218939,0.14316579878220764,0.10096327070198322,RUG03_20190805_200000.wav
27.0,30.0,2500.0,5500.0,1,53,1265,117,1406,0.14426868580506677,0.15784156562686727,0.07489119041202937,0.07356577433606824,0.07060474856074758,0.07098846748111905,0.07015221548835635,0.05666203779226233,0.05337889279527132,0.0478449050914908,0.09426425457029801,0.05638041302566937,0.04877607881267234,0.04269139351186177,0.14906840775500627,0.10414086008675041,RUG03_20190805_200000.wav
30.0,33.0,2500.0,5500.0,1,53,1406,117,1546,0.1298540240576674,0.14229873335827392,0.07152721718530322,0.07063535360498176,0.07709860584347344,0.07765186686780315,0.06622710772611153,0.05313212395670713,0.05435399195205738,0.04935577912953357,0.09847492222065073,0.06134759450371469,0.05427607345120587,0.04572617072196389,0.15105287479499455,0.10304288399294331,RUG03_20190805_200000.wav
33.0,36.0,2500.0,5500.0,1,53,1546,117,1687,0.15588872389048353,0.16612167410679535,0.0761056148768542,0.07355062279676715,0.07886820197277965,0.0749771030414292,0.07357631893399079,0.05832645927263929,0.05754070849828767,0.05531073576550661,0.10555772022940071,0.06725961517395752,0.037317989112706514,0.039280916063157624,0.15121078334788327,0.11225678146441082,RUG03_20190805_200000.wav
36.0,39.0,2500.0,5500.0,1,53,1687,117,1828,0.14899082206145817,0.1575449224132259,0.07428712899769745,0.07047678726132639,0.06453457085476522,0.06646697830254301,0.07607114013194154,0.06283726109818884,0.04062953753271651,0.036341226457728436,0.09445786059172558,0.062400485942655,0.04081803364764803,0.03341653723123835,0.14012667766541764,0.10161196850352931,RUG03_20190805_200000.wav
39.0,42.0,2500.0,5500.0,0,53,1828,117,1968,0.12408494053254097,0.13815970761221447,0.06797284480460614,0.07018031559285548,0.05734882024632572,0.06351310337586344,0.053273887818651985,0.04651081611671431,0.03738166557925745,0.03551041305259303,0.056687020598717094,0.03509870654715214,0.03289751943281623,0.02631547602903476,0.0889671691433686,0.05484584964397601,RUG03_20190805_200000.wav
42.0,45.0,2500.0,5500.0,0,53,1968,117,2109,0.16126487329312356,0.16614382821340776,0.07036038551948166,0.06984285000988617,0.0585125767960453,0.05984299872002948,0.06430059560565386,0.053297070153367425,0.02662613933015413,0.026297369523587282,0.0690772271529455,0.04620255752425015,0.01769605060062378,0.015459100259589041,0.1020194834084051,0.06332090558910493,RUG03_20190805_200000.wav
45.0,48.0,2500.0,5500.0,0,53,2109,117,2249,0.1402312274465346,0.1493578414947775,0.06880222921582307,0.06964131750588674,0.05667160019590353,0.05929294752713298,0.05743626627766414,0.049640960287949135,0.02997790567171435,0.02618402168609688,0.06423316197246921,0.03791798493535381,0.035265626416165874,0.02632817666903664,0.09842310828582432,0.05464832315068318,RUG03_20190805_200000.wav
48.0,51.0,2500.0,5500.0,1,53,2249,117,2390,0.13218948329100239,0.14980299465971103,0.0679719207476251,0.06796338817591922,0.050261631712824745,0.05175323871663488,0.059664432442721176,0.048976316316517464,0.03719468927213601,0.03294403872552132,0.07487516655184258,0.045648922112584214,0.04291419024880598,0.03341945324294761,0.11000201208784648,0.06197258157532472,RUG03_20190805_200000.wav
51.0,54.0,2500.0,5500.0,1,53,2390,117,2531,0.15661532481585055,0.16342341481523695,0.06925687983178591,0.06939754200201488,0.05584684134651373,0.05646872899294571,0.06180715700978348,0.051565932560211636,0.03717208729609725,0.03395641898273628,0.07514555235430467,0.041779841863492796,0.03292519292406171,0.027800099770712648,0.12427361997843708,0.07798261265843627,RUG03_20190805_200000.wav
54.0,57.0,2500.0,5500.0,1,53,2531,117,2671,0.14936161393589964,0.15733466661372003,0.07095845108135418,0.06982072502176212,0.055563790444904004,0.0571336678413209,0.062128743299463114,0.05163127650328106,0.037176497565889526,0.031706140887651404,0.07803250856769994,0.04598856518287086,0.03636520672551728,0.03371123013833759,0.13456471058810113,0.0902037759864492,RUG03_20190805_200000.wav
57.0,59.95733333333333,2500.0,5500.0,1,53,2671,117,2810,0.14490771188628943,0.1555529926913438,0.07108737413245003,0.07154094174166029,0.06117421015323561,0.06050999343717831,0.05985909720923858,0.05001290268139156,0.0477881680902923,0.043382607049101726,0.07642589072188784,0.04424560434003949,0.04582734546014844,0.03742383745512076,0.13068290488576592,0.08317473250995337,RUG03_20190805_200000.wav
0.010666666666666666,3.0,2500.0,5500.0,1.0,53,0,117,140,0.1313003075759407,0.14847741456868188,0.0768718700281417,0.08439748341940642,0.08745691167775636,0.0803493602623898,0.05334370646362287,0.04899038230167314,0.07027955418802322,0.06771502590344004,0.06316187991779575,0.0436669889508279,0.061452408460951034,0.0538856645294297,0.13013506578124606,0.0788177127151769,RUG12_20190826_133000.wav
3.0,6.0,2500.0,5500.0,1.0,53,140,117,281,0.13367750780866688,0.15132534928565816,0.07703366415978836,0.08370861342456888,0.08629893265284404,0.07897997214057836,0.05244810096679811,0.04704659429825829,0.06976502826671155,0.06697975889293933,0.059878822369922806,0.04414698832588403,0.06200721059365785,0.05168214911518829,0.11924421877547361,0.07266510786545208,RUG12_20190826_133000.wav
6.0,9.0,2500.0,5500.0,0,53,281,117,421,0.11562535658832762,0.1362669595590097,0.07789628168525643,0.08530704851445811,0.049883649788477556,0.05478142467533134,0.04428851289224322,0.04663062908010169,0.023055731809534883,0.024359067947857155,0.027551875466265127,0.023535571048989963,0.01340487659481126,0.01318764089794127,0.04254234706584441,0.025604295244275946,RUG12_20190826_133000.wav
9.0,12.0,2500.0,5500.0,0,53,421,117,562,0.11518091106239309,0.13841215490936784,0.07684204497018803,0.08369805699360203,0.053171123637363635,0.05718943045911426,0.04294402494200426,0.04560126603348841,0.025408550456530662,0.026367881656002668,0.03178808286490866,0.026103160321538345,0.013121679853523784,0.01366535591673537,0.04354753050175683,0.02972707213042085,RUG12_20190826_133000.wav
12.0,15.0,2500.0,5500.0,0,53,562,117,703,0.12139125420849561,0.1455064956378987,0.07576915110109993,0.08266880608839247,0.050039902721623966,0.0557180438552464,0.04332190864442571,0.04651055160875825,0.02151605367975893,0.022853397042486054,0.032992412158384915,0.026638989524163756,0.012709486283320817,0.014411165872206037,0.05157451292113674,0.03468523129774464,RUG12_20190826_133000.wav
15.0,18.0,2500.0,5500.0,0,53,703,117,843,0.12234160083651364,0.1443544306494286,0.07855333698108462,0.08676697870491157,0.05788287554179826,0.06180828940124967,0.04512417422675081,0.04546370590495285,0.028643208263330902,0.03019629836413733,0.04289801835341534,0.031055376412735,0.017118761638901272,0.017422394958984854,0.07101485515208646,0.04803319552672092,RUG12_20190826_133000.wav
18.0,21.0,2500.0,5500.0,0,53,843,117,984,0.11860116280923724,0.13991452925294337,0.07766098620284816,0.08340630241109946,0.06063835573041458,0.06415900237406069,0.049965533629776536,0.04957672255451053,0.038766209499673375,0.038266092449784385,0.04693000341790514,0.03470885603632552,0.027497839449292235,0.026874193537429036,0.0856799348363367,0.05960898220818354,RUG12_20190826_133000.wav
21.0,24.0,2500.0,5500.0,0,53,984,117,1124,0.12076460745104743,0.13981632609300151,0.07929038748735902,0.08681857496051004,0.0661845643133338,0.07237682011706253,0.05193709114535821,0.04955064006782935,0.04155295058603237,0.03873358582228177,0.04873085615635085,0.03885651136031176,0.03391471634532798,0.03322158546702305,0.0777465379184953,0.05335294876590171,RUG12_20190826_133000.wav
24.0,27.0,2500.0,5500.0,0,53,1124,117,1265,0.11905309247196914,0.1410792097592475,0.07546908942940618,0.08260155802173845,0.06327131983825073,0.06841152786982953,0.04509709833457436,0.04553467715799609,0.03264270387589107,0.03400654805051262,0.037349651275590375,0.029821975903440084,0.01686719413528027,0.0185202511948007,0.062142571293179065,0.038583783814381364,RUG12_20190826_133000.wav
27.0,30.0,2500.0,5500.0,0,53,1265,117,1406,0.11618496308004836,0.13825108652528273,0.07678602876691995,0.08392819382839084,0.05696267726821673,0.06468807487481118,0.04414564639087811,0.04726887130662873,0.02577211370912017,0.027094912238818276,0.03140491579912665,0.026022684039783917,0.013222553633393636,0.01511307362230417,0.044838734256352375,0.027475670230740996,RUG12_20190826_133000.wav
30.0,33.0,2500.0,5500.0,0,53,1406,117,1546,0.11348206255128396,0.13567897931824424,0.07698913798721094,0.08449661932208934,0.0553035888679759,0.06253144691203132,0.04272016436333368,0.0449594147968859,0.022475612558502375,0.024084593362672036,0.029469094336548984,0.026031007373523592,0.01496930087060257,0.015608041753422355,0.04257505442712487,0.024800447902827424,RUG12_20190826_133000.wav
33.0,36.0,2500.0,5500.0,0,53,1546,117,1687,0.11742569946996444,0.1395719057698802,0.07472853709040492,0.08124858887503199,0.05519488300581652,0.06431511175876527,0.042704112201310374,0.04457714546114793,0.02319810685856266,0.023806279864541396,0.02792071173419337,0.023995694156112392,0.01672664560735278,0.018705571889364205,0.04079757608836598,0.025804207746917204,RUG12_20190826_133000.wav
36.0,39.0,2500.0,5500.0,0,53,1687,117,1828,0.11233959481579975,0.13569618422536547,0.07727094545120963,0.08511954062339304,0.05295769098117046,0.061640974697626645,0.04345520211482065,0.04573806507145615,0.02574225074337093,0.026860175988769733,0.027527152400182657,0.025025852613252773,0.017386877891103873,0.018579610523181626,0.04114463834151135,0.024665503011221723,RUG12_20190826_133000.wav
39.0,42.0,2500.0,5500.0,0,53,1828,117,1968,0.11584904869078312,0.13893863354629038,0.07419682914420814,0.0823090212788615,0.05262918123157301,0.06168236994249542,0.041046744210144114,0.043162286730815465,0.023328809304040306,0.025944483164770445,0.028587701704018306,0.02448996291511889,0.012702997989974893,0.01364318173783999,0.040925747303357164,0.025987707879794965,RUG12_20190826_133000.wav
42.0,45.0,2500.0,5500.0,0,53,1968,117,2109,0.11951339798967649,0.14174821509355487,0.07954163025423618,0.08744920340623313,0.05268968605895267,0.058714458080662564,0.048431859350261466,0.04821856086228116,0.0272269621119961,0.02735662671216729,0.036173478020269795,0.030924275034163916,0.020555297099991092,0.020815202491803405,0.04970816060470719,0.03363949770305333,RUG12_20190826_133000.wav
45.0,48.0,2500.0,5500.0,0,53,2109,117,2249,0.1135745767730411,0.13562397066122392,0.07709130403865339,0.08450351778640931,0.052786923243839864,0.0575045763421556,0.04308840882531304,0.045199334160278465,0.02488899968365317,0.027548192490786657,0.034808667859799185,0.0278602722806507,0.014264810290450285,0.013182299433019039,0.05354164872599239,0.03792347069422743,RUG12_20190826_133000.wav
48.0,51.0,2500.0,5500.0,0,53,2249,117,2390,0.11987977400274202,0.14564914196748652,0.07584606829721831,0.08259369338624536,0.04872347553801569,0.05413532671862854,0.04366422808777279,0.04600575622446724,0.024605817386466423,0.026197146681077203,0.033767627222879404,0.02609779217568837,0.016611024063730277,0.015309920007907261,0.05184354035568863,0.03241945770329691,RUG12_20190826_133000.wav
51.0,54.0,2500.0,5500.0,0,53,2390,117,2531,0.11455883162637905,0.13728159584392605,0.07425372228596426,0.08162585845910637,0.046685697220317554,0.05188665166274076,0.04169217040493716,0.04296816704933181,0.02183543858606031,0.0237947008451415,0.028906980443131662,0.024190096519607022,0.011560823685494452,0.01168938675741669,0.0454607723787747,0.029418013685849072,RUG12_20190826_133000.wav
54.0,57.0,2500.0,5500.0,0,53,2531,117,2671,0.11652987143674962,0.13975007260428884,0.0749952990435285,0.0809703986768952,0.049197774547763765,0.05463209443311462,0.04336171183580367,0.045174291110832,0.020882316554041953,0.023298631107645584,0.03039565339532185,0.025406365688471995,0.010133826346301666,0.010598914228659584,0.04253053450868508,0.02663120487035588,RUG12_20190826_133000.wav
57.0,59.95733333333333,2500.0,5500.0,0,53,2671,117,2810,0.11792454515020609,0.14187855708088942,0.07788560862979275,0.08497239552037618,0.04986528572030204,0.055476230954604105,0.04427741771753321,0.04642950409289233,0.02256629094424771,0.025718604052505607,0.031275213846448706,0.027957737548049023,0.010362520532534926,0.011194677531819444,0.04007006355346378,0.025781262210073732,RUG12_20190826_133000.wav
0.010666666666666666,3.0,2500.0,5500.0,0,53,0,117,140,0.12151737291973728,0.14207473381454688,0.07656052992428457,0.08422181390345797,0.0537740110154278,0.05769719541929651,0.04592206625468322,0.04708912490732412,0.029808864359270968,0.029680853605595886,0.03748320066272618,0.029190372824946593,0.017136703334912767,0.017076177909587327,0.06064345944905867,0.038030254417891846,RUG12_20190819_140000.wav
3.0,6.0,2500.0,5500.0,0,53,140,117,281,0.11769587503966367,0.14059211130566987,0.07640579442689314,0.08454351710167131,0.048644106471156356,0.05430821502709777,0.04429414087976519,0.04613421112898966,0.0220233142818649,0.02399907752729374,0.029945740043113338,0.02498027706955783,0.0099971505164762,0.012057592308068391,0.04908604465852579,0.028105728765148594,RUG12_20190819_140000.wav
6.0,9.0,2500.0,5500.0,0,53,281,117,421,0.11789934447849489,0.14015800283404264,0.078338852323918,0.08558449697626247,0.049899775169976665,0.056073978108349874,0.04512311903932973,0.04745150529678411,0.023445580614093457,0.025798563533190984,0.03202096030778585,0.027031079813934728,0.01302401214121964,0.013320328009541797,0.04942448139678021,0.029742303186916605,RUG12_20190819_140000.wav
9.0,12.0,2500.0,5500.0,0,53,421,117,562,0.12105504920994757,0.14285335540937516,0.07427203142696537,0.08268743532511535,0.0488993532836185,0.055764614891886964,0.042354318486089726,0.04355308220795146,0.02414618379820492,0.02550736184147655,0.03101832231496599,0.025505702128810037,0.015345066073009997,0.015477869411769221,0.04827610045754238,0.028791441154813514,RUG12_20190819_140000.wav
12.0,15.0,2500.0,5500.0,0,53,562,117,703,0.11606256295115458,0.14029009307978882,0.07733010370520531,0.08551242611586209,0.05038157700134178,0.05604225309010994,0.04526434939695026,0.046374980876344604,0.02396492118218761,0.025176754272388975,0.03603452838819317,0.03023853352884771,0.015634182778171118,0.015561672982483923,0.05312199779365649,0.0356361275206202,RUG12_20190819_140000.wav
15.0,18.0,2500.0,5500.0,0,53,703,117,843,0.11743259937832541,0.13933809791860668,0.0785863074934963,0.08486353113610057,0.05282168759096585,0.059715299429440954,0.04374145800586756,0.04766613697892436,0.024063820296369182,0.025267822472760694,0.029659852290420462,0.023653404285432632,0.015570190562118119,0.01597379572475635,0.049702935420579124,0.031156541912707676,RUG12_20190819_140000.wav
18.0,21.0,2500.0,5500.0,0,53,843,117,984,0.1193103215375479,0.14090773539983137,0.07710520067247525,0.08382409044412219,0.05461955885626541,0.061435462603639586,0.042289399234960626,0.04624828957785336,0.024900902096973702,0.02529960194124375,0.030499809507197013,0.02378943470032529,0.015572005458294177,0.016394489829543325,0.04973109031484382,0.02926228380187366,RUG12_20190819_140000.wav
21.0,24.0,2500.0,5500.0,0,53,984,117,1124,0.11818514004173197,0.1412449294219335,0.07354639697959973,0.0802330456591446,0.05467261852919628,0.062482503800583365,0.044223998484777385,0.046451264060051935,0.027861084196002084,0.02915627785045941,0.029891508827132682,0.02638612538862096,0.013528345438729454,0.014550132233512186,0.04770272340678028,0.02800025258933875,RUG12_20190819_140000.wav
24.0,27.0,2500.0,5500.0,0,53,1124,117,1265,0.11966006778384868,0.14182213214779227,0.0779903656928297,0.08467660087590587,0.057899081015291,0.0647860821098559,0.04707214698478097,0.04944111478698344,0.024361393603068895,0.02710998898920617,0.03131649739132608,0.026572308194393827,0.014502255649588668,0.015155073058963556,0.05162018052754598,0.031365594572602074,RUG12_20190819_140000.wav
27.0,30.0,2500.0,5500.0,0,53,1265,117,1406,0.12022945525405489,0.14290453206778667,0.0757330943124341,0.0832376723443158,0.05922202128876653,0.06931453311628188,0.04337228533286122,0.04500104478356299,0.0271621375446027,0.02784781429400328,0.031544944498562634,0.027732194532419298,0.015546610455783379,0.01923618331084929,0.047850319502241265,0.028000455223917507,RUG12_20190819_140000.wav
30.0,33.0,2500.0,5500.0,0,53,1406,117,1546,0.11860070711260164,0.14206640719190483,0.076236791651667,0.08278836977451022,0.05972999327624961,0.07012247529440256,0.04209190293457013,0.04395364620381524,0.023607276105037277,0.02618163097387991,0.030248724738994752,0.02707443761901746,0.015852219316257,0.018104066268681142,0.04577079672855239,0.02759911631033003,RUG12_20190819_140000.wav
33.0,36.0,2500.0,5500.0,0,53,1546,117,1687,0.12068177620666797,0.14299062969972737,0.07664140373158783,0.08421396128385678,0.05714384076760498,0.06725935520521831,0.044346898352905,0.04736770175789106,0.027270550388372037,0.026833551716473867,0.03059903615248351,0.025374603913523773,0.023267946540445186,0.024030638785252457,0.050539569411854716,0.030727095550807184,RUG12_20190819_140000.wav
36.0,39.0,2500.0,5500.0,1.0,53,1687,117,1828,0.13007115348556456,0.1474597288926779,0.08141178621132697,0.08551314390868056,0.08577438157160705,0.08483697377164061,0.05656480115450728,0.05305656843981896,0.07003017680789368,0.0668946783614713,0.06552767435509481,0.045099059220952115,0.054303238279531964,0.05159984418875793,0.12329004080709018,0.08564281149208555,RUG12_20190819_140000.wav
39.0,42.0,2500.0,5500.0,1.0,53,1828,117,1968,0.13334506993630835,0.148707778722505,0.07938250519444763,0.08321723740086122,0.09235221339276521,0.08706349273006952,0.059280237743161976,0.05402598526273296,0.0843914168664559,0.07583850773697047,0.07582481146894703,0.051427203388593266,0.07587607259452486,0.06670416723890205,0.1622536983253152,0.10507010884641582,RUG12_20190819_140000.wav
42.0,45.0,2500.0,5500.0,1.0,53,1968,117,2109,0.14197351601095595,0.15858905127841513,0.08265503278906446,0.08698404369096971,0.09769272441278772,0.09153547900960651,0.06082712132182819,0.0549816688442648,0.08688235569454195,0.08166393918878469,0.07555985914895189,0.04746433821713084,0.07134144388461067,0.06652650610719983,0.16739505358843293,0.10660012806725172,RUG12_20190819_140000.wav
45.0,48.0,2500.0,5500.0,1.0,53,2109,117,2249,0.1346940615802927,0.15166098795364227,0.08019386660860164,0.08494987759004591,0.08241665458684773,0.07981365921374829,0.05685388197031316,0.05285850395868063,0.06765045338323904,0.06272489076166511,0.06941905502831519,0.04645915572528495,0.05080027787580728,0.04545474111310017,0.13794301249184782,0.09291298969393245,RUG12_20190819_140000.wav
48.0,51.0,2500.0,5500.0,0,53,2249,117,2390,0.1212190380644982,0.14104159832490878,0.08027928198723401,0.08488021383367667,0.06439000851966657,0.06529751700638543,0.05888803432295498,0.05427230083521302,0.04543336820885825,0.043694053073217456,0.0626429558348339,0.04466049495678859,0.03668421544810621,0.03387223885460252,0.11636392080090487,0.0831613428311884,RUG12_20190819_140000.wav
51.0,54.0,2500.0,5500.0,0,53,2390,117,2531,0.12449170593644687,0.1452306432337584,0.07935873465393802,0.08460425221083005,0.06149096410072176,0.06327693835755328,0.05387769243850664,0.05112096582692216,0.03978277651012184,0.038309198869890836,0.057800539509593844,0.039115945458892666,0.02490103404718271,0.023077530212633805,0.1091766304912177,0.0713412261025198,RUG12_20190819_140000.wav
54.0,57.0,2500.0,5500.0,0,53,2531,117,2671,0.12391549578384442,0.14245046905424105,0.077260520089148,0.0840078750050184,0.06173757266650338,0.06393412371333466,0.053751082258944705,0.04853052786950026,0.04311696934989005,0.04337862469113111,0.061032720267775106,0.044458235585606756,0.02961074571344632,0.027345035149893823,0.11924232714719547,0.07889343470104894,RUG12_20190819_140000.wav
57.0,59.95733333333333,2500.0,5500.0,0,53,2671,117,2810,0.1301081951969918,0.14791932201079164,0.08450995129676624,0.09012348131189322,0.0659742676777956,0.0671945145825965,0.05407334648597422,0.0521684290488254,0.049027818579640337,0.04596604430730429,0.05818572625188148,0.04297656563922555,0.039493078828321565,0.03561155993683078,0.11186762142619447,0.07673784197580595,RUG12_20190819_140000.wav
0.010666666666666666,3.0,2500.0,5500.0,0,53,0,117,140,0.1162283287163113,0.13858388718064574,0.07717264085814941,0.08339052593020944,0.04594373029285569,0.05196861416875172,0.04907151759994538,0.04708526822405434,0.022783586278615993,0.022825755264605563,0.04813384917115672,0.03546168926222431,0.012089636368747624,0.013425213225232664,0.06267129944415865,0.05903417485477224,RUG12_20190806_170000.wav
3.0,6.0,2500.0,5500.0,0,53,140,117,281,0.11641355044303348,0.1402208571689443,0.0785292839689064,0.08429533817796925,0.048490243429196986,0.0532465911736789,0.04888180661896567,0.048279472280460735,0.024310143523387524,0.02752752788065498,0.04686358630727098,0.037017747262655894,0.01037308624464112,0.011166372053590846,0.06046182161940733,0.05693422951415834,RUG12_20190806_170000.wav
6.0,9.0,2500.0,5500.0,0,53,281,117,421,0.11618003106803833,0.13695858327608834,0.07959683762369502,0.08635845023688092,0.05019569860907852,0.05581431244493036,0.04844897665958805,0.04769615507545499,0.023972507358006743,0.026413695434889948,0.04677074886593194,0.03848008742613361,0.010347711091062537,0.012067260618941495,0.058240636846934354,0.053065012489859655,RUG12_20190806_170000.wav
9.0,12.0,2500.0,5500.0,0,53,421,117,562,0.1181924268656001,0.14127702599667402,0.07919356183512441,0.0862794423462658,0.049768588773309926,0.05515450886266409,0.048018810066871045,0.04778471891221862,0.023837646418810206,0.02541418842987482,0.046451349055592964,0.03599909726523227,0.01141618910135867,0.011386845551165242,0.062473231065543665,0.05822311878901583,RUG12_20190806_170000.wav
12.0,15.0,2500.0,5500.0,0,53,562,117,703,0.11708440100319453,0.1411151438598153,0.07685064663305342,0.08274536705529323,0.04923585099253192,0.05586471015928514,0.04773021073372118,0.046875329823070105,0.023041560228551864,0.02438956265962869,0.04483852239888614,0.03680458075495601,0.012311905126608123,0.011680676016704937,0.055184405584162384,0.0511700453279206,RUG12_20190806_170000.wav
